2020-12-18 15:02:08,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:00:48,"b""RT @GordonGChang: #China's spreading #COVID19 beyond its borders constitutes a \xe2\x80\x9cgenocide\xe2\x80\x9d and a \xe2\x80\x9ccrime against humanity\xe2\x80\x9d under the Rome Sta\xe2\x80\xa6"""
2020-12-18 15:00:02,"b'Asked by a reporter on Dec 17, MOFA spokesperson said #China has been working together with #WHO on #COVID19 origin-tracing and will continue to enhance such cooperation with WHO.\n\nhttps://t.co/ICLx6IG9bo'"
2020-12-18 14:59:30,"b'Nothing to see here, folks! #Wuhan #COVID19 no debilitating #lockdowns for #China!!! Hmmm\xf0\x9f\xa7\x90\xf0\x9f\xa7\x90\xf0\x9f\xa7\x90 https://t.co/8nylQV10Pu'"
2020-12-18 14:54:44,"b'First #China exported the virus to whole world, then making money out of people\xe2\x80\x99s misery and now celebrating at home. #ChinaVirus #COVID19 #CoronavirusVaccine https://t.co/l3k5IBLdKB'"
2020-12-18 14:54:40,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:51:13,b'RT @TornadoNewsLink: He Has Some Strange Outfits Was He Giving This Lecture On #EpsteinIsland During The Winter Solstice? #WEF #Globalism\xf0\x9f\x8d\x95\xe2\x80\xa6'
2020-12-18 14:50:18,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:49:06,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:47:15,b'RT @TornadoNewsLink: He Has Some Strange Outfits Was He Giving This Lecture On #EpsteinIsland During The Winter Solstice? #WEF #Globalism\xf0\x9f\x8d\x95\xe2\x80\xa6'
2020-12-18 14:44:30,b'He Has Some Strange Outfits Was He Giving This Lecture On #EpsteinIsland During The Winter Solstice? #WEF #Globalism\xf0\x9f\x8d\x95 #COVID19 #NWO #Communism #China #UN #LucisTrust #Trump #MAGA https://t.co/3hCVDsNElN https://t.co/8x8k9yVCIp'
2020-12-18 14:43:41,"b'Econ show part 5 (my fav) covers India data points, Chinese policy updates and trade/econ data, and weakening export/import signals in Asia. https://t.co/WvPmFFckoZ\n #China #India #COVID19 #vaccine #EFT #economy #economics #EconTwitter #Japan #Asia #USA #CCP #XiJinping #trade'"
2020-12-18 14:37:39,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:36:36,b'RT @MahuiChina: Has any govnt in the world had a plan to create 10 million jobs a year  for its population?  #China #Xinjiang #COVID19'
2020-12-18 14:35:07,b'The global consultancy Bain &amp; Company and Tmall recently co-released a new luxury report on #China that further validates the market\xe2\x80\x99s post-COVID-19 significance.\n\n#Luxury #COVID19 @TmallChina @BainAlerts \nhttps://t.co/34Ib694g8b'
2020-12-18 14:33:52,b'RT @AmbLiuXiaoMing: #China stands ready to enhance cooperation with @WHO to advance global #tracing efforts. We will contribute our share t\xe2\x80\xa6'
2020-12-18 14:31:33,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:29:42,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:29:41,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:28:44,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:27:15,b'RT @TornadoNewsLink: CLUELESS TOP BRASS MAKING OUR #ARMEDFORCES A LAUGHING STOCK AS THEY PANDER TO #COMMUNISM. #TobiasEllwood #NWO #China #\xe2\x80\xa6'
2020-12-18 14:25:30,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:24:31,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 14:23:56,"b""Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVID19. #coronavirus #VarneyCo #FoxBusiness   @FoxBusiness"""
2020-12-18 14:22:14,"b""RT @GordonGChang: #China's spreading #COVID19 beyond its borders constitutes a \xe2\x80\x9cgenocide\xe2\x80\x9d and a \xe2\x80\x9ccrime against humanity\xe2\x80\x9d under the Rome Sta\xe2\x80\xa6"""
2020-12-18 14:20:52,"b'@ipacglobal No. An independent investigation into #COVID19 must be completed before any deals with China commence. \n\nAlso, how can the #EU justify working with #China in direct contravention to #ParisAgreement? Leaders will have soot from #coal all over their hands \n\n#hypocrite #Agenda2030'"
2020-12-18 14:15:16,b'Smartphones have become the key to multi-channel commerce\n#ecommerce #mcommerce #economy #China #US #forecast #COVID19 \nhttps://t.co/kNOEku7O1P'
2020-12-18 14:14:42,b'We track how #COVID19 is shutting down economy after economy via real-time traffic data.\n\nCurrent countries in focus: #Greece #Peru #China #USA #Canada\n\n#SocialDistancing https://t.co/gl9cSkvvJE'
2020-12-18 14:10:57,b'\xf0\x9f\xa4\x9dChina sponsors over 300 online foreign trade fairs\n\n#China #trade #COVID19 \n\nhttps://t.co/QkERZ3WDV9'
2020-12-18 14:07:53,"b""It ain't over til it's over. It's over in #Wuhan, #China &amp; they are partying. #Covid19  https://t.co/rfvBKQlnu0"""
2020-12-18 14:03:23,"b""Recently in @IFPRI's #COVID19 blog series:\n\n\xf0\x9f\x93\x88Poverty spikes after second wave in #Myanmar \n\n\xf0\x9f\x93\xb1Crowdsourced #foodinsecurity data from #Nigerian #lockdown\n\n\xf0\x9f\x9b\x92Businesses in #China bounce back after closures\n\n\xf0\x9f\x8d\xb2Food consumption in #Ethiopia remains steady\n\n\xf0\x9f\x93\x9ahttps://t.co/X20m7pxFVN https://t.co/InemJyZKYf"""
2020-12-18 13:57:31,"b""ESPN's Scott Van Pelt tests positive for COVID-19\n#breakingnews #news #china #trump #biden #photo\n#coronavirus #covid19 #espn #espns #opinion #pelt #politics #positive #positivetest #scott #tests #thehill #van\nhttps://t.co/XuxXRpHVXk"""
2020-12-18 13:57:19,"b""RT @GordonGChang: #China's spreading #COVID19 beyond its borders constitutes a \xe2\x80\x9cgenocide\xe2\x80\x9d and a \xe2\x80\x9ccrime against humanity\xe2\x80\x9d under the Rome Sta\xe2\x80\xa6"""
2020-12-18 13:55:13,b'We really are getting shafted #COVID19 #china https://t.co/lcLybKXX2O'
2020-12-18 13:54:23,"b'RT @NST_Online: #NSTworld The coronavirus first emerged in central China late last year, and Beijing has faced accusations that it covered\xe2\x80\xa6'"
2020-12-18 13:50:07,"b""RT @GordonGChang: #China's spreading #COVID19 beyond its borders constitutes a \xe2\x80\x9cgenocide\xe2\x80\x9d and a \xe2\x80\x9ccrime against humanity\xe2\x80\x9d under the Rome Sta\xe2\x80\xa6"""
2020-12-18 13:49:28,"b'RT @NST_Online: #NSTworld The coronavirus first emerged in central China late last year, and Beijing has faced accusations that it covered\xe2\x80\xa6'"
2020-12-18 13:48:43,"b'RT @NST_Online: #NSTworld The coronavirus first emerged in central China late last year, and Beijing has faced accusations that it covered\xe2\x80\xa6'"
2020-12-18 13:47:29,b'RT @CSWadvocacy: #COVID19 in #China: Zhang Zhan and at least three other citizen journalists have been detained or disappeared for trying t\xe2\x80\xa6'
2020-12-18 13:45:46,"b""@SkyNewsBreak @SkyNews Some will call this #conspiracy\n\nThat's OK\n\nIt's no different to someone being branded a #racist for having a good argument that a weaker argument can't overcome\n\n#COVID19, #CCP, #Biden #BLM ... all part of the same plot to remove #Trump and protect #China\n\nWake up"""
2020-12-18 13:45:04,"b'RT @NST_Online: #NSTworld The coronavirus first emerged in central China late last year, and Beijing has faced accusations that it covered\xe2\x80\xa6'"
2020-12-18 13:39:22,"b'RT @NST_Online: #NSTworld The coronavirus first emerged in central China late last year, and Beijing has faced accusations that it covered\xe2\x80\xa6'"
